Tech #,Technology,Technology subcategory,Technology type,Unit,Region,Country,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,Indicator
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Italy,7927184.079360001,7971774.919680001,8024820.1019706875,8078218.253505063,8131971.722984397,8186082.874738509,8240554.088829763,8089002.746304623,7730630.945558036,7161046.786052329,6802674.985305741,6651123.642780601,6695381.0471383445,6739932.945771896,6784781.2982828105,6829928.077312079,6875375.268626889,6921124.871207972,6967178.897337522,7013539.372687714,7060208.336409795,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Lithuania,1640458.124,1641700.3555108001,1648482.1367459828,1655291.9331768544,1662129.8605327727,1668996.0350211682,1675890.5733295183,1626740.3239384657,1510515.2672155704,1325791.0475389648,1209565.9908160695,1160415.741425017,1165209.3602323646,1170022.781236848,1174856.0862403421,1179709.3573826426,1184582.6771428601,1189476.1283408229,1194389.7941384825,1199323.7580413301,1204278.103899812,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Luxembourg,71277.7234,71277.7234,71355.1730739501,71432.70690395498,71510.32498145777,71588.02739800098,71665.81424522659,69842.6147386432,65531.31482266795,58679.0788657595,54367.77894978424,52544.579443200855,52601.673866978716,52658.83032899651,52716.04889666438,52773.3296374657,52830.6726189572,52888.07790876901,52945.545574604716,53003.075684241514,53060.668305530206,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Latvia,2600959.30872,2603910.44688,2610390.5786088565,2616886.836893553,2623399.261866885,2629927.8937615226,2636472.7729102615,2567648.27657559,2404899.7434648285,2146232.665727233,1983484.1326164715,1914659.6362818,1919424.4878049768,1924201.1972111978,1928989.7940101745,1933790.307785056,1938602.768192613,1943427.204963419,1948263.6479020368,1953112.1268872013,1957972.6718720035,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Poland,6832918.752,6841565.28,6856896.65925071,6872262.394848267,6887662.5637823865,6903097.243215317,6918566.510482217,6643224.446181175,5992126.0806983495,4957292.105239117,4306193.73975629,4030851.675455249,4039884.4790916364,4048937.5244903374,4058010.8570114574,4067104.5221167547,4076218.5653698584,4085353.032436505,4094507.9690847634,4103683.4211852653,4112879.4347114335,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Portugal,2949084.288,2949084.288,2950405.2093172492,2951726.72228701,2953048.827174289,2954371.5242442116,2955694.8137620217,2925597.2494338136,2854425.8685231046,2741308.4550088863,2670137.0740981773,2640039.509769969,2641222.0071577257,2642405.0341966744,2643588.59112405,2644772.6781771947,2645957.295593556,2647142.443610689,2648328.122466254,2649514.3323980183,2650701.073643856,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Romania,5196191.6017,5196191.6017,5217204.66380103,5238302.701363457,5259486.05802254,5280755.078803177,5302110.110125524,5130308.300204254,4724050.440873215,4078357.780715268,3672099.9213842293,3500298.111462959,3514453.090190885,3528665.3107354813,3542935.004578945,3557262.4041395723,3571647.742775543,3586091.2547887247,3600593.1754284836,3615153.7408955214,3629773.188345718,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Slovakia,1508364.88,1508364.88,1509284.3774397653,1510204.435404078,1511125.0542346332,1512046.2342733345,1512967.9758622935,1473016.2802013303,1378542.9427940822,1228390.1786237308,1133916.8412164827,1093965.1455555195,1094632.0254092398,1095299.3117921266,1095967.0049520002,1096635.1051368313,1097303.6125947416,1097972.5275740048,1098641.8503230447,1099311.5810904377,1099981.7201249115,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Slovenia,1031112.39,1029415.8189000002,1029526.7511890207,1029637.6954323679,1029748.6516313296,1029859.6197871944,1029970.5999012507,1012190.3260410855,970145.5070717133,903320.8773872654,861276.0584178932,843495.7845577281,843586.6816630983,843677.5885637559,843768.5052607567,843859.4317551561,843950.3680480105,844041.3141403754,844132.2700333067,844223.2357278605,844314.2112250932,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Sweden,16619000.8,16619000.8,16613842.516419426,16608685.833891157,16603530.751918249,16598377.270003911,16593225.387651512,16191293.802858068,15240850.583950508,13730247.905749924,12779804.686842363,12377873.102048919,12374031.19961729,12370190.4896534,12366350.971787117,12362512.645648438,12358675.510867467,12354839.567074426,12351004.813899646,12347171.250973582,12343338.877926799,addressable_market
1,Field Survey Technologies,Sensors,Hardware,Units,EU Europe,Netherlands,349603.5335,350489.79501510004,350990.32442441134,351491.568632536,351993.5286602679,352496.20552985865,352999.6002650198,342520.18589346047,317739.62943958165,278354.2414418048,253573.68498792595,243094.27061636664,243441.43002987633,243789.08521672562,244137.23688492127,244485.88574348114,244835.0325024356,245184.67787282896,245534.82256672104,245885.4672971885,246236.61277832638,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Austria,4439.032307692308,4443.119384615385,4446.652221215373,4450.187866863095,4453.726323792099,4457.267594237701,4460.811680437003,4419.802381232484,4322.828140302608,4168.700523680212,4071.7262827503364,4030.716983545817,4033.921908566057,4037.1293819032403,4040.3394055835984,4043.5519816349747,4046.767112086823,4049.9847989702125,4053.205044317826,4056.4278501639624,4059.6532185445403,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Belgium,562.0446153846154,562.0446153846154,562.9134275398218,563.7835827104052,564.6550829724074,565.5279304050792,566.4021270908859,561.3783500119208,549.4986793449355,530.6175279318974,518.737857264912,513.714080185947,514.508182691245,515.3035127252664,516.1000721855324,516.8978629724984,517.6968869895569,518.497146143043,519.298642342238,520.1013774993756,520.9053535296448,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Bulgaria,4671.6,4687.2,4719.927377919568,4752.883267800541,4786.069265179126,4819.486976732026,4853.13802035422,4821.60762632139,4747.048048692307,4628.545548583511,4553.985970954428,4522.455576921598,4554.032661916985,4585.83022719788,4617.849812221026,4650.092967192089,4682.5612531407205,4715.256241996129,4748.179516663182,4781.332671099049,4814.7173103903615,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Cyprus,713.124,713.0413333333333,713.2189620101975,713.3966349368761,713.5743521243929,713.7521135837736,713.9299193260468,707.1989843533124,691.28241610195,665.9851546243983,650.0685863730359,643.3376514003015,643.4979159045498,643.6582203329517,643.8185646954533,643.9789490020023,644.1393732625494,644.2998374870481,644.4603416854535,644.6208858677239,644.7814700438199,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Czechia,4104.8713333333335,4107.6466666666665,4110.709841268693,4113.775300156443,4116.843045033367,4119.913077604184,4122.985399574884,4084.99415565065,3995.1566770056033,3852.37199177214,3762.5345131270933,3724.54326920286,3727.320754043256,3730.100310123392,3732.8819389878463,3735.665642182344,3738.4514212537656,3741.2392777501436,3744.0292132206655,3746.821229215675,3749.6153272866704,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Germany,2740.56,2740.56,2741.305080736132,2742.0503640386382,2742.7958499625915,2743.541538563078,2744.2874298952,2718.441098750827,2657.3225624147663,2560.182803994403,2499.064267658342,2473.217936513969,2473.890334505895,2474.562915303814,2475.2356789574246,2475.90862551644,2476.5817550305887,2477.2550675496104,2477.9285631232583,2478.6022418013,2479.2761036335164,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Denmark,955.2288000000001,956.6576,961.0544385245865,965.47148510377,969.9088326146183,974.3665743610661,978.8448040758774,971.4597134801494,953.9962705876611,926.240458268523,908.7770153760347,901.3919247803067,905.5347599395371,909.6966357432254,913.877639702973,918.0778597325889,922.2973841499377,926.5363016787963,930.7947014507201,935.0726730069172,939.3703063001298,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Spain,2847.7327333333337,2848.390533333333,2859.694124178569,2871.0425723439307,2882.4360558418034,2893.874753390999,2905.3588444195593,2882.642886506961,2828.9267094861534,2743.5520134957965,2689.835836474989,2667.1198785623906,2677.7041125322967,2688.3303491169445,2698.9987550000687,2709.7094975268737,2720.4627447066596,2731.2586652154546,2742.097428398666,2752.979204273732,2763.904163532791,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Estonia,7193.28,7193.28,7222.579122148043,7251.997583256706,7281.535869408386,7311.194468665355,7340.973871077818,7283.912587284282,7148.980394106191,6934.5236771393575,6799.591483961265,6742.530200167729,6769.993362441627,6797.568385583731,6825.255725217235,6853.055838821149,6880.969185737855,6908.996227180681,6937.137426241547,6965.393247898594,6993.764159023887,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Finland,10457.533333333333,10457.533333333333,10456.719807681475,10455.906345316434,10455.092946233284,10454.279610427106,10453.466337892974,10353.444224202942,10116.923026829643,9741.004142781016,9504.482945407717,9404.460831717684,9403.729228013002,9402.997681222163,9402.266191340734,9401.53475836429,9400.803382288408,9400.072063108655,9399.34080082061,9398.609595419844,9397.878446901936,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,France,3234.9375,3250.575,3270.0966106918863,3289.7354601135376,3309.4922523523346,3329.3676957241187,3349.36250279858,3326.161547377064,3271.298502055835,3184.1010119293364,3129.2379666081074,3106.0370111865914,3124.6905864238884,3143.4561873285797,3162.3344866805496,3181.326161300118,3200.431892072309,3219.65236397126,3238.9882660847807,3258.4402916390577,3278.009138023507,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Greece,3355.548,3355.548,3368.426053773704,3381.353531447468,3394.3306227022745,3407.357517947072,3420.4344083215674,3393.4966176442736,3329.797118898131,3228.5552651064245,3164.855766360282,3137.917975682988,3149.9608004103707,3162.049843563007,3174.1852825197843,3186.36729534034,3198.596060767675,3210.8717582307795,3223.1945678472603,3235.5646704259893,3247.982247469751,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Croatia,7239.343999999999,7248.677333333332,7258.89816206722,7269.133402442738,7279.383074780682,7289.647199430509,7299.925796770361,7234.750350203639,7080.630685135649,6835.678041796597,6681.558376728608,6616.382930161886,6625.712206891591,6635.054638150776,6644.410242487678,6653.779038476687,6663.161044718388,6672.556279839589,6681.964762493362,6691.3865113590855,6700.821545142469,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Hungary,1149.6855999999998,1148.8717519999998,1152.4697592838395,1156.0790347152265,1159.6996135834584,1163.3315312883503,1166.9748233405826,1157.4257661978181,1134.8452152989246,1098.956442582634,1076.3758916837405,1066.826834540976,1070.1678956425235,1073.5194201941108,1076.8814409649042,1080.2539908266951,1083.6371027542232,1087.0308098254968,1090.4351452221163,1093.8501422296013,1097.2758342377124,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Ireland,735.0988,738.8588,746.6644864075931,754.5526361225106,762.5241203297708,770.5798194180403,778.720623076868,774.9008365788303,765.8682292593523,751.5121051516746,742.4794978321967,738.6597113341589,746.4632944661427,754.3493186853597,762.3186549420835,770.372183387757,778.5107934721975,786.7353840418308,795.0468634389605,803.4461496020881,811.9341701672922,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Italy,4209.0972,4232.7736,4260.939002243473,4289.29182057826,4317.833302094356,4346.564702180047,4375.487284577125,4346.4270745610165,4277.708714036964,4168.49004911924,4099.771688595188,4070.711478579079,4097.798499300267,4125.065760427933,4152.514461304168,4180.145809251639,4207.961019626684,4235.961315872775,4264.147929574331,4292.522100510885,4321.085076711616,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Lithuania,1716.78,1718.0800260000003,1725.1773277955178,1732.3039481862202,1739.4600082857426,1746.6456297080347,1753.860934569428,1740.2724328350187,1708.1398515271321,1657.0694010093378,1624.9368197014512,1611.3483179670418,1618.0047164684186,1624.688612215745,1631.4001187987544,1638.1393502764147,1644.9064211788648,1651.7014465093619,1658.5245417462365,1665.3758228448542,1672.255406239585,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Luxembourg,940.22,940.22,941.2416338144346,942.2643777261347,943.2882329413206,944.3132006675243,945.3392821135889,936.7672233082096,916.4969696832392,884.2801062193905,864.00985259442,855.4377937890408,856.3673040911833,857.2978243900876,858.2293557832065,859.1618993691849,860.0954562478615,861.0300275202706,861.9656142886421,862.9022176564041,863.8398387281834,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Latvia,6548.7168,6556.1472,6572.462929114523,6588.819261804351,6605.216299116169,6621.654142348123,6638.132893050459,6581.962194750985,6449.1359593421075,6238.026381250133,6105.200145841256,6049.029447541782,6064.083155590297,6079.174326529008,6094.303053588647,6109.469430231955,6124.673550154268,6139.915507284091,6155.195395783682,6170.513310049636,6185.869344713462,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Poland,1706.94,1709.1,1712.9299510718677,1716.7684847458142,1720.6156202547375,1724.471376874635,1728.3357739247,1713.5254720638818,1678.5037133712358,1622.8413009051721,1587.8195422125261,1573.0092403517078,1576.534223340499,1580.0671055232383,1583.6079046013622,1587.156638315976,1590.7133244479403,1594.2779808179619,1597.8506252866816,1601.4312757547652,1605.0199501629913,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Portugal,3212.64,3212.64,3214.0789702857646,3215.5185850992334,3216.9588447290957,3218.399749464171,3219.8412995934077,3189.7596463777686,3118.6258903007842,3005.568276439465,2934.4345203624807,2904.3528671468416,2905.6537528592776,2906.9552212500976,2908.2572725802893,2909.5599071109564,2910.8631251033194,2912.1669268187165,2913.4713125186017,2914.7762824645465,2916.081836918241,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Romania,762.1955,762.1955,765.2777692083537,768.3725029136411,771.4797515214805,774.5995656413262,777.7319960872949,771.6767969902106,757.3581339672076,734.6005296406057,720.2818666176026,714.2266675205184,717.1149538789181,720.0149202801772,722.9266139576323,725.8500823356284,728.7853730302916,731.732533850304,734.6916127976834,737.6626580685647,740.6457180539844,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Slovakia,3851.8,3851.8,3854.1480527062445,3856.49753678263,3858.8484531017193,3861.200802536605,3863.554585960913,3827.7275921617256,3743.007892096901,3608.357233048196,3523.637532983371,3487.8105391841837,3489.936704347329,3492.064165618232,3494.192923786999,3496.3229796442192,3498.4543339809597,3500.586987588774,3502.7209412596944,3504.8561957862385,3506.9927519614075,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Slovenia,11604.65625,11585.562187500002,11586.81067514654,11588.05929733307,11589.308054074087,11590.55694538409,11591.80597127758,11481.814817679493,11221.71994075947,10808.333838522625,10548.238961602603,10438.247808004517,10439.372658333652,10440.497629879324,10441.622722654598,10442.747936672535,10443.873271946206,10444.998728488672,10446.124306313004,10447.250005432268,10448.375825859537,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Sweden,7088.266666666666,7088.266666666666,7086.066577142549,7083.867170492558,7081.668446504742,7079.47040496721,7077.273045668143,7008.849676786764,6847.049685373952,6589.890188100717,6428.0901966879055,6359.666827806526,6357.692884524943,6355.7195539251525,6353.746835816989,6351.774730010346,6349.80323631517,6347.832354541474,6345.862084499327,6343.892425998856,6341.923378850249,addressable_market
1,Field Survey Technologies,GIS software,Software,Units,EU Europe,Netherlands,418.76666666666665,419.82826,420.42781066874613,421.02821754713466,421.6294818579063,422.2316048255477,422.8345876762946,419.06271647380487,410.1434139292155,395.9673726428938,387.04807009830444,383.27619889581473,383.82355009452266,384.3716829575645,384.9205986012238,385.4702981433782,386.02078270350194,386.5720534026678,387.12411136354945,387.6769577104241,388.23059356917446,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Austria,17702.141,17718.4396,17732.52797946833,17746.62756096351,17760.738353392542,17774.860365669538,17788.99360671567,17378.056457732513,16406.31787976292,14861.869069786753,13890.130491817157,13479.193342834,13489.910990382425,13500.63715980349,13511.371857873151,13522.115091372758,13532.86686708904,13543.627191814136,13554.396072345571,13565.17351548629,13575.959528044637,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Belgium,7506.477,7506.477,7518.080560076656,7529.702057010572,7541.341518528651,7552.998972400666,7564.674446439311,7366.419838155047,6897.609336094632,6152.497596757891,5683.687094697476,5485.432486413212,5493.911902976075,5502.404427075203,5510.910078972309,5519.428878960427,5527.960847363962,5536.506004538732,5545.0643708720245,5553.635966782643,5562.22081272095,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Bulgaria,14430.053333333333,14478.240000000002,14579.331234018226,14681.128316095008,14783.636174664414,14886.85977257226,14990.804107316371,14377.48140962579,12927.16393999555,10622.077838815607,9171.760369185366,8558.437671494785,8618.19514377591,8678.36985990813,8738.964733207971,8799.982697333564,8861.42670642669,8923.299735255798,8985.60477936002,9048.344855194206,9111.523000274965,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Cyprus,1385.4159,1385.2552999999998,1385.6003866794883,1385.9455593249475,1386.2908179577923,1386.6361625994439,1386.981593271328,1341.739340793949,1234.7554815948101,1064.718912323257,957.7350531241182,912.4928006467392,912.7201155038867,912.947486988379,913.1749151143225,913.4023998958273,913.6299413470075,913.8575394819801,914.0851943148657,914.3129058597887,914.5406741308767,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Czechia,9356.42955,9362.755500000001,9369.737540370053,9376.724787421806,9383.717245038013,9390.71491710432,9397.717807509272,9060.80062987528,8264.096267912126,6997.840989349627,6201.136627386473,5864.219449752481,5868.592544504023,5872.968900381425,5877.348519816593,5881.731405243242,5886.117559096903,5890.506983814925,5894.89968183647,5899.295655602525,5903.694907555895,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Germany,29232.64,29232.64,29240.587527852073,29248.537216412144,29256.489066267644,29264.443078006167,29272.399252215473,28461.268322868833,26543.19589310473,23494.675695638663,21576.60326587456,20765.47233652792,20771.117881020517,20776.764960376953,20782.413575014514,20788.063725350603,20793.715411802725,20799.368634788523,20805.023394725722,20810.679692032176,20816.337527125856,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Denmark,5815.164800000001,5823.862933333334,5850.629652070729,5877.5193917720735,5904.532717846887,5931.670198303333,5958.932403760166,5831.042500079683,5528.622644764449,5047.966636817638,4745.546781502404,4617.656877821921,4638.879822848155,4660.200309421435,4681.618785846809,4703.135702489753,4724.751511785646,4746.466668249272,4768.281628484391,4790.196851193329,4812.212797186629,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Spain,123566.83773333332,123595.38053333333,124085.85808392227,124578.28205214099,125072.6601621791,125569.00016887899,126067.3098578574,122673.15589061409,114647.0371576152,101890.59236172336,93864.47362872447,90470.31966148116,90829.34328030157,91189.79165322203,91551.67043425565,91914.98529985298,92279.74194899111,92645.94610326299,93013.60350696724,93382.71992719821,93753.30115393648,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Estonia,7114.031999999999,7114.031999999999,7143.008335209124,7172.102694627607,7201.315558982699,7230.647410959718,7260.098735210011,7084.475170531554,6669.180049560173,6009.123867872563,5593.828746901181,5418.205182222724,5440.274204345748,5462.433116334713,5484.682284322196,5507.022075932084,5529.452860285634,5551.9750080075855,5574.588891232276,5597.294883609792,5620.093360312147,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Finland,58711.58,58711.58,58707.01263455457,58702.44562441942,58697.87896956688,58693.31266996933,58688.746725599136,57283.395171427015,53960.17573464023,48678.361859184915,45355.14242239812,43949.790868226,43946.37187054027,43942.953138829536,43939.5346730731,43936.116473250266,43932.69853934036,43929.28087132269,43925.86346917657,43922.446332881314,43919.02946241625,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,France,118614.375,119187.75,119903.54239203583,120623.63353749638,121348.04925291894,122076.81550988434,122809.95843594795,120222.36308544023,114103.50468462388,104378.39569975743,98259.53729894108,95671.94194843336,96246.50811129813,96824.52488119336,97406.01298103954,97990.99325821041,98579.4866852804,99171.51436077658,99767.09750993508,100366.257485462,100969.01576829897,addressable_market
2,Remote Sensing Technologies,Drones,Hardware,Units,EU Europe,Greece,39486.216,39486.216,39637.75774905801,39789.881090986484,39942.588257845375,40095.881490260894,40249.76303745845,39420.83192935,37460.66761171351,34345.24797482208,32385.083657185583,31556.152549077142,31677.259989476814,31798.832220763044,31920.87102672856,32043.378198011967,32166.355532124046,32289.80483347416,32413.72791339669,32538.126590177635,32663.00268908127,addressable_market
